id	director_name	actor_2_name	genres	actor_1_name	movie_title	actor_3_name	plot_keywords	movie_imdb_link	language	country	imdb_score	genre_action	genre_adventure	genre_animation	genre_biography	genre_comedy	genre_crime	genre_documentary	genre_drama	genre_family	genre_fantasy	genre_film-noir	genre_history	genre_horror	genre_music	genre_musical	genre_mystery	genre_romance	genre_sci-fi	genre_sport	genre_thriller	genre_war	genre_western	adj_imdb_score	adj_title_year	adj_budget	adj_director_facebook_likes	adj_duration	adj_cast_total_facebook_likes	adj_content_rating	adj_num_voted_users
tt0479143	Sylvester Stallone	Burt Young	Drama|Sport	Sylvester Stallone	Rocky Balboa	Mike Tyson	boxing|fight|heavyweight champion|restaurant|retired boxer	http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1	English	USA	7.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.72	0.8876404494382022	0.0019647169579632435	0.5652173913043478	0.2720156555772994	0.023009455940797587	0.4444444444444444	0.09594830994150662
tt0478988	Andrew Leman	David Mersault	Fantasy|Horror|Mystery|Thriller	Dan Novy	The Call of Cthulhu	Barry Lynch	1920s|cthulhu|dream|sailor|silent film	http://www.imdb.com/title/tt0478988/?ref_=fn_tt_tt_1	English	USA	7.3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.73	0.8764044943820225	4.093160329090091e-06	8.695652173913044e-05	0.09197651663405088	6.547591856622965e-05	1.0	0.0037052511474975204
tt0478970	Peyton Reed	Hayley Atwell	Action|Adventure|Comedy|Sci-Fi	Judy Greer	Ant-Man	T.I.	ant|chinatown san francisco|heist|sabotage|vault	http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1	English	USA	7.4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.74	0.9887640449438202	0.010642216855634237	0.010217391304347826	0.2289628180039139	0.008725046822895254	0.7222222222222222	0.18574546504719006
tt0478311	Judd Apatow	Martin Starr	Comedy|Romance	Harold Ramis	Knocked Up	Charlyne Yi	one night stand|pregnancy|slacker|unplanned pregnancy|website	http://www.imdb.com/title/tt0478311/?ref_=fn_tt_tt_1	English	USA	7.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.7	0.8988764044943821	0.002455896197454055	0.0	0.2602739726027397	0.01960318547957304	0.9444444444444444	0.17670514935813522
tt0478304	Terrence Malick	Tye Sheridan	Drama|Fantasy	Brad Pitt	The Tree of Life	Fiona Shaw	1950s|children|ice cube|texas|waco texas	http://www.imdb.com/title/tt0478304/?ref_=fn_tt_tt_1	English	USA	6.7	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.9438202247191012	0.002619622610617658	0.0	0.2720156555772994	0.019827021759322702	0.7222222222222222	0.08070180214515163
tt0478134	Paul Haggis	Charlize Theron	Crime|Drama|Mystery|Thriller	James Franco	In the Valley of Elah	Barry Corbin	detective|iraq|military|murder investigation|police	http://www.imdb.com/title/tt0478134/?ref_=fn_tt_tt_1	English	USA	7.2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.72	0.8988764044943821	0.0	0.0238695652173913	0.23679060665362034	0.03692232728823108	0.9444444444444444	0.035575973922985685
tt0478087	Robert Luketic	Jim Sturgess	Crime|Drama|Thriller	Kevin Spacey	21	Josh Gad	based on true story|blackjack|card counting|gambling|massachusetts institute of technology	http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1	English	USA	6.8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.6799999999999999	0.9101123595505618	0.0028652122303630635	0.005478260869565217	0.2407045009784736	0.039073896426233004	0.7222222222222222	0.1133116813945616
tt0477348	Ethan Coen	Stephen Root	Crime|Drama|Thriller	Kelly Macdonald	No Country for Old Men	Barry Corbin	coin toss|desert|sheriff|texas|tracking device	http://www.imdb.com/title/tt0477348/?ref_=fn_tt_tt_1	English	USA	8.1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.8099999999999999	0.8988764044943821	0.002046580164545045	0.043478260869565216	0.2387475538160469	0.007214532608530142	0.9444444444444444	0.3622162621525846
tt0477347	Shawn Levy	Rami Malek	Action|Adventure|Comedy|Family|Fantasy	Robin Williams	Night at the Museum	Steve Coogan	chaos|museum|museum of natural history|night watchman|watchman	http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1	English	USA	6.4	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0.8876404494382022	0.009004952723998198	0.008217391304347827	0.21135029354207435	0.08448829808292603	0.4444444444444444	0.13876493995611222
tt0477302	Stephen Daldry	Thomas Horn	Adventure|Drama|Mystery	Tom Hanks	Extremely Loud & Incredibly Close	Stephen Henderson	fear|mourning|mute|quest|revelation	http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1	English	USA	6.9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.6900000000000001	0.9438202247191012	0.0032745282632720718	0.014565217391304347	0.25244618395303325	0.023746440698612824	0.7222222222222222	0.048112044048754736
tt0477139	Goran Dukic	Patrick Fugit	Comedy|Drama|Fantasy|Romance	Leslie Bibb	Wristcutters: A Love Story	Chase Ellison	afterlife|camping|death|hitchhiker|suicide	http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1	English	USA	7.4	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.74	0.8876404494382022	8.186320658180181e-05	0.0009130434782608695	0.17221135029354204	0.007187124084479163	0.9444444444444444	0.02726771312443631
tt0477080	Tony Scott	Rosario Dawson	Action|Thriller	Denzel Washington	Unstoppable	Ethan Suplee	freight train|race against time|runaway train|train|train engineer	http://www.imdb.com/title/tt0477080/?ref_=fn_tt_tt_1	English	USA	6.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.6799999999999999	0.9325842696629212	0.008186320658180181	0.5217391304347826	0.1917808219178082	0.03925509722412559	0.7222222222222222	0.08873842737802437
tt0477071	Mennan Yapo	Amber Valletta	Drama|Mystery|Thriller	Nia Long	Premonition	Marc Macaulay	car|car accident|housewife|sheriff|suburb	http://www.imdb.com/title/tt0477071/?ref_=fn_tt_tt_1	English	USA	5.9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.5900000000000001	0.8988764044943821	0.0016372641316360359	0.00039130434782608703	0.18786692759295495	0.0027789197996132354	0.7222222222222222	0.03690692901493937
tt0476643	Eytan Fox	Lior Ashkenazi	Comedy|Drama|Romance	Ohad Knoller	The Bubble	Yousef 'Joe' Sweid	gay|hairy chest|homosexual|israel|male nudity	http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1	Hebrew	Israel	7.3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.73	0.8876404494382022	0.00012279480987270272	0.0009130434782608695	0.1761252446183953	0.0002086093219435689	1.0	0.00278263710198584
tt0475998	Mike Nawrocki	Cam Clarke	Adventure|Animation|Comedy|Family	Yuri Lowenthal	The Pirates Who Don't Do Anything: A VeggieTales Movie	Phil Vischer	17th century|king|pirate|vegetable|waiter	http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1	English	USA	5.7	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5700000000000001	0.9101123595505618	0.0012279480987270274	0.0005217391304347826	0.16634050880626222	0.0008648912033864754	0.0	0.0012054937849309134
tt0475944	Renny Harlin	Kyle Schmid	Action|Fantasy|Horror|Thriller	Laura Ramsey	The Covenant	Toby Hemingway	family secret|friendship between men|magic|supernatural power|teenager	http://www.imdb.com/title/tt0475944/?ref_=fn_tt_tt_1	English	USA	5.3	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0.53	0.8876404494382022	0.0016372641316360359	0.009217391304347828	0.1898238747553816	0.004965510940569184	0.7222222222222222	0.02340030915559806
tt0475394	Joe Carnahan	Common	Action|Crime|Drama|Thriller	Ryan Reynolds	Smokin' Aces	Alex Rocco	casino|fbi|mafia|mob hit|sniper	http://www.imdb.com/title/tt0475394/?ref_=fn_tt_tt_1	English	UK	6.7	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.67	0.8876404494382022	0.0013916745118906307	0.010782608695652174	0.21330724070450094	0.029555525101639942	0.9444444444444444	0.07164195710170178
tt0475331	Kenneth Branagh	Amy Carson	Drama|Musical|Romance	Kim-Marie Woodhouse	The Magic Flute	Joseph Kaiser	based on opera|evil|mozart|queen|walking wounded	http://www.imdb.com/title/tt0475331/?ref_=fn_tt_tt_1	English	France	6.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.6599999999999999	0.8876404494382022	0.0022103065777086487	0.0	0.2641878669275929	3.6544698734639804e-05	1.0	0.000548005520297509
tt0475293	Kenny Ortega	Corbin Bleu	Comedy|Drama|Family|Music|Musical|Romance	Lucas Grabeel	High School Musical	Olesya Rulin	audition|basketball|high school|singing|teenager	http://www.imdb.com/title/tt0475293/?ref_=fn_tt_tt_1	English	USA	5.2	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0.52	0.8876404494382022	0.0003438254676435676	0.008565217391304348	0.1917808219178082	0.003887442327897309	0.0	0.035066435312860265
tt0475290	Ethan Coen	Channing Tatum	Comedy|Mystery	Scarlett Johansson	Hail, Caesar!	Alden Ehrenreich	50s|film within a film|hollywood|illegitimate pregnancy|twins	http://www.imdb.com/title/tt0475290/?ref_=fn_tt_tt_1	English	UK	6.4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.64	1.0	0.0018009905447996398	0.043478260869565216	0.20743639921722112	0.05861465137880102	0.7222222222222222	0.036055922602209536
tt0475276	Paul Greengrass	David Alan Basche	Drama|History|Thriller	Christian Clemenson	United 93	Susan Blommaert	flight|passenger|plane|september 11 2001|terrorist	http://www.imdb.com/title/tt0475276/?ref_=fn_tt_tt_1	English	USA	7.6	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.76	0.8876404494382022	0.0012279480987270274	0.022652173913043482	0.2172211350293542	0.00047660377933092746	0.9444444444444444	0.049340617979788885
tt0475271	David Ray	Sarah Lind	Drama|Fantasy|Romance	Nicole Muñoz	Fetching Cody	Kyla Wise	death|high school|prostitute|suicide|time travel	http://www.imdb.com/title/tt0475271/?ref_=fn_tt_tt_1	English	Canada	6.8	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.6799999999999999	0.8764044943820225	0.00012279480987270272	0.0	0.17025440313111545	0.0009075266852435552	1.0	0.0007290958974152604
tt0474361	Florence Ayisi	Beatrice Ntuba	Documentary	Vera Ngassa	Sisters in Law			http://www.imdb.com/title/tt0474361/?ref_=fn_tt_tt_1	English	Cameroon	7.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.8764044943820225	0.0	0.0	0.2035225048923679	3.0453915612199836e-06	1.0	0.00017221339784727335
tt0473705	Kevin Macdonald	Harry Lennix	Crime|Drama|Mystery|Thriller	Robin Wright	State of Play	Michael Weston	congressman|conspiracy|newspaper|political conspiracy|subway	http://www.imdb.com/title/tt0473705/?ref_=fn_tt_tt_1	English	USA	7.1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.71	0.9213483146067416	0.0	0.007043478260869565	0.24853228962818005	0.0301128317573432	0.7222222222222222	0.0670478244299204
tt0473553	Chuck Bowman	Lochlyn Munro	Horror|Thriller	P.J. Soles	The Tooth Fairy	Steve Bacic	bare breasts|genital dismemberment|mulching someone|tooth fairy|woodchipper	http://www.imdb.com/title/tt0473553/?ref_=fn_tt_tt_1	English	USA	4.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.46	0.8876404494382022	0.00012279480987270272	0.001826086956521739	0.17416829745596868	0.003582903171775311	1.0	0.0007474416545742483
tt0473444	Yimou Zhang	Ye Liu	Drama|Romance	Li Gong	Curse of the Golden Flower	Man Li	china|chrysanthemum|emperor|empress|prince	http://www.imdb.com/title/tt0473444/?ref_=fn_tt_tt_1	Mandarin	China	7.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.7	0.8876404494382022	0.0036838442961810813	0.02656521739130435	0.22309197651663404	0.0014450382957988824	0.9444444444444444	0.02157401862035172
tt0473308	Adrienne Shelly	Cheryl Hines	Comedy|Drama|Romance	Lew Temple	Waitress	Eddie Jemison	domestic violence|pregnancy|unhappy marriage|unwanted pregnancy|waitress	http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1	English	USA	7.1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.71	0.8988764044943821	0.0001637264131636036	0.008304347826086956	0.21135029354207435	0.003016460341388394	0.7222222222222222	0.02231909308045384
tt0473188	John Herzfeld	Olivia Wilde	Action|Crime|Thriller	Paul Walker	The Death and Life of Bobby Z	Jason Flemyng	drug lord|on the run|prison|vegan|vegetarian	http://www.imdb.com/title/tt0473188/?ref_=fn_tt_tt_1	English	USA	5.9	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.5900000000000001	0.8988764044943821	0.0018009905447996398	0.0007391304347826087	0.1898238747553816	0.057035615854308476	0.9444444444444444	0.0071477437085888905
tt0473107	Robert Greenwald	Jon Hunter	Documentary	Lee Scott	Wal-Mart: The High Cost of Low Price	Matt Hunter	greed|pollution|slave labor|truth|wal mart	http://www.imdb.com/title/tt0473107/?ref_=fn_tt_tt_1	English	USA	6.8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6799999999999999	0.8764044943820225	0.00012279480987270272	0.0009130434782608695	0.03913894324853229	0.0	1.0	0.002438210306291293
tt0473102	William Dear	Cheech Marin	Comedy|Drama|Family|Sport	Clifton Collins Jr.	The Perfect Game	Bruce McGill	baseball movie|little league|little league baseball|mexico|three word title	http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1	English	Canada	7.0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.7	0.9213483146067416	0.0010232900822725226	0.002173913043478261	0.2309197651663405	0.006501910983204666	0.4444444444444444	0.0015836531018532767
tt0473075	Mike Newell	Richard Coyle	Action|Adventure|Fantasy|Romance	Jake Gyllenhaal	Prince of Persia: The Sands of Time	Reece Ritchie	alamut|dagger|king|persia|princess	http://www.imdb.com/title/tt0473075/?ref_=fn_tt_tt_1	English	USA	6.6	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.6599999999999999	0.9325842696629212	0.016372641316360362	0.007782608695652174	0.2270058708414873	0.024590014161070758	0.7222222222222222	0.13161778804614135
tt0473024	Preston A. Whitmore II	Wayne Brady	Action|Sport	Wesley Jonathan	Crossover	Eva Marcille	african american|basketball|basketball movie|critically bashed|tv commercial	http://www.imdb.com/title/tt0473024/?ref_=fn_tt_tt_1	English	USA	2.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.21	0.8876404494382022	0.0004584339568580901	0.0007391304347826087	0.1859099804305284	0.003045391561219984	0.7222222222222222	0.005152790567203467
tt0472954		Kaitlin Olson	Comedy	Rob McElhenney	It's Always Sunny in Philadelphia	Glenn Howerton	alcohol|bad taste humour|crude humor|loser|self obsession	http://www.imdb.com/title/tt0472954/?ref_=fn_tt_tt_1	English	USA	8.8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8800000000000001	0.8426966292134831	0.0	0.0	0.043052837573385516	0.0027164892726082262	0.9444444444444444	0.07895481262472158
tt0472399	Simon West	Tony Goldwyn	Action|Crime|Thriller	Jason Statham	The Mechanic	Mini Anden	apprentice|disobeying orders|gas station|hitman|nightclub	http://www.imdb.com/title/tt0472399/?ref_=fn_tt_tt_1	English	USA	6.6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.6599999999999999	0.9438202247191012	0.0032745282632720718	0.007173913043478261	0.18199608610567514	0.04238271435749852	0.9444444444444444	0.06983164512914229
tt0472259	Eric Nicholas	Ana Claudia Talancón	Crime|Drama|Thriller	Jordana Spiro	Alone with Her	Jonathon Trent	female nudity|female pubic hair|masturbation|panties|pubic hair	http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1	English	USA	6.1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.61	0.8876404494382022	8.186320658180181e-05	0.0	0.15264187866927592	0.0007750521523304858	1.0	0.0019103259390068675
tt0472200	Tim Boxell	Diana Scarwid	Drama	Bruce McGill	Valley of the Heart's Delight	Tom Bower		http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1	English	USA	6.6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6599999999999999	0.8876404494382022	0.00020465801645450448	0.0004347826086956522	0.19569471624266144	0.0016201483105690315	1.0	5.385367424089992e-05
tt0472181	Raja Gosnell	Tim Gunn	Adventure|Animation|Comedy|Family|Fantasy	Mahadeo Shivraj	The Smurfs	Madison McKinley	blue|new york|new york city|no opening credits|smurf	http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1	English	USA	5.5	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0.9438202247191012	0.009004952723998198	0.002913043478260869	0.20156555772994128	0.0010537054801821144	0.4444444444444444	0.03940964537059613
tt0472062	Mike Nichols	Tom Hanks	Biography|Comedy|Drama|History	Philip Seymour Hoffman	Charlie Wilson's War	Jud Tylor	afghanistan|arms dealer|based on true story|cia|texas	http://www.imdb.com/title/tt0472062/?ref_=fn_tt_tt_1	English	USA	7.1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.71	0.8988764044943821	0.006139740493635136	0.0	0.19960861056751467	0.09234540831087357	0.9444444444444444	0.05234517956353668
tt0472043	Mel Gibson	Dalia Hernández	Action|Adventure|Drama|Thriller	Rudy Youngblood	Apocalypto	Jonathan Brewer	jaguar|mayan|solar eclipse|tribe|village	http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1	Maya	USA	7.8	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.78	0.8876404494382022	0.0032745282632720718	0.0	0.2720156555772994	0.0012912460219572733	0.9444444444444444	0.13966447385552067
tt0472033	Shane Acker	Alan Oppenheimer	Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller	Martin Landau	9	Tom Kane	hope|key|machine|number|rag doll	http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1	English	USA	7.1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0.71	0.9213483146067416	0.002455896197454055	0.0013043478260869564	0.15459882583170256	0.002427177074292327	0.7222222222222222	0.06575888703984699
tt0471042	Brett Ratner	Gabourey Sidibe	Action|Comedy|Crime	Matthew Broderick	Tower Heist	Judd Hirsch	apartment|fbi|fraud|heist|manager	http://www.imdb.com/title/tt0471042/?ref_=fn_tt_tt_1	English	USA	6.2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.9438202247191012	0.006139740493635136	0.018260869565217396	0.2035225048923679	0.005737517701338449	0.7222222222222222	0.06514104928262171
tt0470869	Arjun Sablok	Uday Chopra	Comedy|Musical|Romance	Abhishek Bachchan	Neal 'N' Nikki	Samantha McLeod	interrupted sex|kiss|love|mistaken sex scene|sex in car	http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1	English	India	3.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.33	0.8764044943820225	0.00012279480987270272	0.0	0.1898238747553816	0.0009166628599272152	1.0	0.000690628987243189
tt0470765	Christopher Guest	Catherine O'Hara	Comedy	John Michael Higgins	For Your Consideration	Ed Begley Jr.	actor|internet|make up|publicist|purim	http://www.imdb.com/title/tt0470765/?ref_=fn_tt_tt_1	English	USA	6.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0.8876404494382022	0.0009823584789816217	0.01643478260869565	0.16829745596868886	0.005382729584456321	0.7222222222222222	0.007218167744134685
tt0470752	Alex Garland	Sonoya Mizuno	Drama|Mystery|Sci-Fi|Thriller	Elina Alminas	Ex Machina	Corey Johnson	artificial intelligence|robot|robot human relationship|turing test|video surveillance	http://www.imdb.com/title/tt0470752/?ref_=fn_tt_tt_1	English	UK	7.7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0.77	0.9887640449438202	0.0012279480987270274	0.01008695652173913	0.21135029354207435	0.0006547591856622965	0.9444444444444444	0.1713304343091698
tt0469903	Gary Fleder	Nicole Beharie	Biography|Drama|Sport	Dennis Quaid	The Express	Charles S. Dutton	african american|coach|football movie|nonlinear timeline|syracuse university	http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1	English	USA	7.3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.73	0.9101123595505618	0.0032745282632720718	0.0016956521739130437	0.2544031311154599	0.007860155619508778	0.4444444444444444	0.009867058358445322
tt0469690	Ward Roberts	Jacob Zachar	Comedy	Sid Haig	Little Big Top	Travis Betz	amateur|circus|clown|unconsciousness|urination	http://www.imdb.com/title/tt0469690/?ref_=fn_tt_tt_1	English	USA	6.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.8876404494382022	1.9647169579632434e-05	0.0005217391304347826	0.162426614481409	0.0018942335510788296	1.0	6.50978479835054e-05
tt0469641	Oliver Stone	Jay Hernandez	Drama|History|Thriller	Nicolas Cage	World Trade Center	Armando Riesco	based on true story|police|rescue|rubble|trapped	http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1	English	USA	6.0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.6	0.8876404494382022	0.005157382014653514	0.0	0.25244618395303325	0.02195879585217669	0.7222222222222222	0.03988426786225769
tt0469640	Juraj Jakubisko	Hans Matheson	Biography|Drama|Fantasy|History	Anna Friel	Bathory: Countess of Blood	Franco Nero	bathory|countess|female protagonist|legend|virgin blood	http://www.imdb.com/title/tt0469640/?ref_=fn_tt_tt_1	English	Slovakia	6.0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.6	0.9101123595505618	0.0	0.0006521739130434782	0.2759295499021526	0.00384937493338206	0.9444444444444444	0.002026910266759145
tt0469623	Susanne Bier	Omar Benson Miller	Drama	Alison Lohman	Things We Lost in the Fire	Robin Weigert	best friend|dinner|garage|narcotics anonymous|recovery	http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1	English	USA	7.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0.8988764044943821	0.001309811305308829	0.016043478260869562	0.2309197651663405	0.002876372329572275	0.9444444444444444	0.014264713889040125
tt0469494	Paul Thomas Anderson	Paul F. Tompkins	Drama	Jim Meskimen	There Will Be Blood	Kevin Breznahan	alcoholic|alcoholism|money|oil|turn of the century	http://www.imdb.com/title/tt0469494/?ref_=fn_tt_tt_1	English	USA	8.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8099999999999999	0.8988764044943821	0.002046580164545045	0.0	0.3091976516634051	0.0008115968510651257	0.9444444444444444	0.22073496653970612
tt0469263	Michael Polish	Virginia Madsen	Adventure|Drama|Sci-Fi	J.K. Simmons	The Astronaut Farmer	Bruce Dern	bank|fbi|fuel|rocket|space travel	http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1	English	USA	6.3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.63	0.8876404494382022	0.0010642216855634237	0.0015217391304347824	0.2035225048923679	0.04234007887564144	0.4444444444444444	0.011662575365554009
tt0468569	Christopher Nolan	Heath Ledger	Action|Crime|Drama|Thriller	Christian Bale	The Dark Knight	Morgan Freeman	based on comic book|dc comics|psychopath|star died before release|urban setting	http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1	English	USA	9.0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.9	0.9101123595505618	0.015144693217633334	0.9565217391304348	0.2974559686888454	0.08801486151081875	0.7222222222222222	0.9919544977878568
tt0468565	Gavin Hood	Nambitha Mpumlwana	Crime|Drama	Terry Pheto	Tsotsi	Rapulana Seiphemo	baby|bathing a baby|criminal|slum|vomiting	http://www.imdb.com/title/tt0468565/?ref_=fn_tt_tt_1	Zulu	UK	7.3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73	0.8764044943820225	0.00024558961974540544	0.006565217391304347	0.18395303326810172	0.0004233094270095777	0.9444444444444444	0.014832248763732687
tt0468526	Kelly Reichardt	Lucy	Drama	Daniel London	Old Joy	Will Oldham	cell phone|male frontal nudity|oregon|sexual ambiguity|title directed by female	http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1	English	USA	6.7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.8876404494382022	2.4558961974540547e-05	0.005608695652173913	0.1487279843444227	0.00020099584304051891	1.0	0.0026175252875549485
tt0468492	Joon-ho Bong	Kang-ho Song	Comedy|Drama|Horror|Sci-Fi	Doona Bae	The Host	Ah-sung Ko	daughter|han river|monster|river|seoul	http://www.imdb.com/title/tt0468492/?ref_=fn_tt_tt_1	Korean	South Korea	7.0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.7	0.8876404494382022	1.0	0.025391304347826087	0.2152641878669276	0.0017861221506555204	0.9444444444444444	0.04076486420588911
tt0468489	Ryan Fleck	Tristan Mack Wilds	Drama	Ryan Gosling	Half Nelson	Jeff Lima	bathroom|classroom|dialectics|drugs|student	http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1	English	USA	7.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0.8876404494382022	5.730424460726126e-05	0.0013478260869565215	0.20743639921722112	0.051366619463097465	0.9444444444444444	0.0419496450391889
tt0468442	Doug Block	Ellen Block	Documentary	Carol Block	51 Birch Street	Mike Block	address as title|number in title|parents	http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1	English	Germany	7.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.8764044943820225	0.0	0.0	0.1761252446183953	0.0	1.0	0.0004113000395321477
