id	director_name	num_critic_for_reviews	duration	director_facebook_likes	actor_3_facebook_likes	actor_2_name	actor_1_facebook_likes	gross	genres	actor_1_name	movie_title	num_voted_users	cast_total_facebook_likes	actor_3_name	plot_keywords	movie_imdb_link	num_user_for_reviews	language	country	content_rating	budget	title_year	actor_2_facebook_likes	imdb_score	movie_facebook_likes	genre_action	genre_adventure	genre_animation	genre_biography	genre_comedy	genre_crime	genre_documentary	genre_drama	genre_family	genre_fantasy	genre_film-noir	genre_history	genre_horror	genre_music	genre_musical	genre_mystery	genre_romance	genre_sci-fi	genre_sport	genre_thriller	genre_war	genre_western	adj_imdb_score	adj_title_year	adj_budget	adj_director_facebook_likes	adj_duration	adj_gross	adj_actor_1_facebook_likes	adj_actor_2_facebook_likes	adj_actor_3_facebook_likes	adj_movie_facebook_likes	adj_cast_total_facebook_likes	adj_content_rating	adj_num_voted_users
tt0372784	Christopher Nolan	478.0	128.0	22000.0	11000.0	Liam Neeson	23000.0	205343774.0	Action|Adventure	Christian Bale	Batman Begins	980946	59558	Morgan Freeman	armored car|gangster|gotham|mixed martial arts|social decay	http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1	2685.0	English	USA	13	150000000.0	2005.0	14000.0	8.3	15000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8300000000000001	0.8764044943820225	0.012279480987270271	0.9565217391304348	0.25048923679060664	0.27000946121588465	0.0359375	0.10218978102189781	0.4782608695652174	0.04297994269340974	0.0906887153015699	0.7222222222222222	0.580522487163888
tt0372588	Trey Parker	233.0	98.0	406.0	406.0	Maurice LaMarche	860.0	32774834.0	Action|Comedy	Jeremy Shada	Team America: World Police	136048	2609	Trey Parker	actor|arab stereotype|broadway|terrorist|vomiting	http://www.imdb.com/title/tt0372588/?ref_=fn_tt_tt_1	700.0	English	USA	17	30000000.0	2004.0	523.0	7.2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0.8651685393258427	0.0024558961974540544	0.017652173913043478	0.1917808219178082	0.04309609732691509	0.00134375	0.0038175182481751824	0.017652173913043478	0.0	0.003972713291611469	0.9444444444444444	0.08051301838599946
tt0372532	Clare Kilner	103.0	90.0	6.0	458.0	Debra Messing	1000.0	31585300.0	Comedy|Romance	Jack Davenport	The Wedding Date	38248	2666	Holland Taylor	chick flick|escort|male escort|wedding|wedding date	http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1	250.0	English	USA	13	15000000.0	2005.0	650.0	6.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.61	0.8764044943820225	0.0012279480987270272	0.0002608695652173913	0.1761252446183953	0.04153196208102263	0.0015625	0.004744525547445255	0.01991304347826087	0.0	0.004059506951106238	0.7222222222222222	0.022635113542482856
tt0372334	David Duchovny	46.0	96.0	0.0	902.0	Mark Margolis	49000.0	371081.0	Comedy|Drama	Robin Williams	House of D	7479	51441	Frank Langella	artist|butchery|catholic|catholic school|friend	http://www.imdb.com/title/tt0372334/?ref_=fn_tt_tt_1	86.0	English	USA	13	6000000.0	2004.0	1000.0	7.0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.8651685393258427	0.0004911792394908109	0.0	0.18786692759295498	0.00048793970679360206	0.0765625	0.0072992700729927005	0.03921739130434783	0.0024555873925501434	0.0783289936503586	0.7222222222222222	0.0044260618642603345
tt0372237	Kevin Rodney Sullivan	104.0	105.0	8.0	278.0	Nicole Sullivan	1000.0	67962333.0	Comedy|Romance	Bernie Mac	Guess Who	33887	2689	Sherri Shepherd	argument|engagement|family relationships|love|undressing	http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1	160.0	English	USA	13	35000000.0	2005.0	358.0	5.9	919	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.5900000000000001	0.8764044943820225	0.0028652122303630635	0.00034782608695652176	0.2054794520547945	0.08936464232075786	0.0015625	0.002613138686131387	0.01208695652173913	0.00263323782234957	0.004094528954060268	0.7222222222222222	0.020054279769245884
tt0372183	Paul Greengrass	239.0	108.0	521.0	129.0	Joan Allen	13000.0	176049130.0	Action|Mystery|Thriller	Matt Damon	The Bourne Supremacy	348232	14161	Oksana Akinshina	assassin|car chase|cia|hidden truth|one against many	http://www.imdb.com/title/tt0372183/?ref_=fn_tt_tt_1	806.0	English	USA	13	75000000.0	2004.0	805.0	7.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.78	0.8651685393258427	0.006139740493635136	0.02265217391304348	0.21135029354207435	0.23148951542511942	0.0203125	0.005875912408759124	0.005608695652173913	0.0	0.021562894949218096	0.7222222222222222	0.20608321635447316
tt0371746	Jon Favreau	486.0	126.0	4000.0	4000.0	Jeff Bridges	21000.0	318298180.0	Action|Adventure|Sci-Fi	Robert Downey Jr.	Iron Man	696338	39252	Jon Favreau	afghanistan|billionaire|inventor|playboy|u.s. air force	http://www.imdb.com/title/tt0371746/?ref_=fn_tt_tt_1	1055.0	English	USA	13	140000000.0	2008.0	12000.0	7.9	10000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.79	0.9101123595505618	0.011460848921452254	0.17391304347826086	0.2465753424657534	0.4185348229150433	0.0328125	0.08759124087591241	0.17391304347826086	0.02865329512893983	0.0597688547805034	0.7222222222222222	0.4120918660830743
tt0371724	Garth Jennings	276.0	109.0	37.0	651.0	Kelly Macdonald	11000.0	51019112.0	Adventure|Comedy|Sci-Fi	Zooey Deschanel	The Hitchhiker's Guide to the Galaxy	155745	14073	Thomas Lennon	alien|friend|galaxy|hyperspace|spaceship	http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1	1053.0	English	USA	8	50000000.0	2005.0	2000.0	6.8	10000	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.6799999999999999	0.8764044943820225	0.0040931603290900904	0.001608695652173913	0.21330724070450097	0.06708575903953569	0.0171875	0.014598540145985401	0.028304347826086956	0.02865329512893983	0.021428897720524417	0.4444444444444444	0.09216967576537315
tt0371606	Mark Dindal	161.0	81.0	10.0	397.0	Fred Willard	925.0	135381507.0	Adventure|Animation|Comedy|Family|Sci-Fi	Catherine O'Hara	Chicken Little	63912	2252	Amy Sedaris	alien invasion|chicken|fish|friend|panic	http://www.imdb.com/title/tt0371606/?ref_=fn_tt_tt_1	251.0	English	USA	0	150000000.0	2005.0	729.0	5.8	912	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0.58	0.8764044943820225	0.012279480987270271	0.0004347826086956522	0.15851272015655576	0.1780150771148509	0.0014453125	0.005321167883211679	0.017260869565217392	0.0026131805157593125	0.0034291108979337018	0.0	0.037823033275652694
tt0371246	James L. Brooks	124.0	131.0	274.0	138.0	Paz Vega	11000.0	42044321.0	Comedy|Drama|Romance	Adam Sandler	Spanglish	65668	12522	Sarah Steele	chef|college|housekeeper|letter|mexico	http://www.imdb.com/title/tt0371246/?ref_=fn_tt_tt_1	342.0	English	USA	13	80000000.0	2004.0	964.0	6.5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.65	0.8651685393258427	0.006549056526544144	0.01191304347826087	0.2563600782778865	0.0552846781728951	0.0171875	0.007036496350364963	0.006	0.0	0.019067196564798317	0.7222222222222222	0.038862231648916654
tt0370263	Paul W.S. Anderson	247.0	109.0	545.0	727.0	Colin Salmon	886.0	80281096.0	Action|Horror|Sci-Fi|Thriller	Sanaa Lathan	AVP: Alien vs. Predator	143628	3222	Raoul Bova	alien|antarctica|predator|pyramid|satellite	http://www.imdb.com/title/tt0370263/?ref_=fn_tt_tt_1	1283.0	English	USA	13	60000000.0	2004.0	766.0	5.6	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0.5599999999999999	0.8651685393258427	0.004911792394908109	0.023695652173913045	0.21330724070450097	0.10556275972984071	0.001384375	0.0055912408759124085	0.03160869565217391	0.0	0.004906125805125394	0.7222222222222222	0.08499885191068102
tt0370032	Kurt Wimmer	158.0	94.0	110.0	277.0	Cameron Bright	14000.0	18500966.0	Action|Horror|Sci-Fi|Thriller	Milla Jovovich	Ultraviolet	70341	15271	Nick Chinlund	boy|disease|hemophagia|speed|vampire	http://www.imdb.com/title/tt0370032/?ref_=fn_tt_tt_1	830.0	English	USA	13	30000000.0	2006.0	829.0	4.4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0.44000000000000006	0.8876404494382022	0.0024558961974540544	0.004782608695652174	0.18395303326810175	0.024327184429918	0.021875	0.006051094890510949	0.012043478260869565	0.0	0.023253087265695187	0.7222222222222222	0.04162770659097957
tt0369735	Robert Luketic	132.0	101.0	126.0	586.0	Jane Fonda	3000.0	82931301.0	Comedy|Romance	Adam Scott	Monster-in-Law	43358	6292	Elaine Stritch	breakdown|fight|mother in law|scheme|wedding	http://www.imdb.com/title/tt0369735/?ref_=fn_tt_tt_1	228.0	English	Germany	13	60000000.0	2005.0	949.0	5.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.55	0.8764044943820225	0.004911792394908109	0.005478260869565217	0.19765166340508805	0.10904755213538812	0.0046875	0.006927007299270073	0.025478260869565218	0.0	0.00958080185159807	0.7222222222222222	0.025659204480625697
tt0369702	Alejandro Amenábar	157.0	125.0	448.0	93.0	Lola Dueñas	273.0	2086345.0	Biography|Drama|Romance	Belén Rueda	The Sea Inside	64556	529	Tamar Novas	dignity|euthanasia|freedom|lawyer|sailor	http://www.imdb.com/title/tt0369702/?ref_=fn_tt_tt_1	140.0	Spanish	Spain	13	10000000.0	2004.0	114.0	8.1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.8099999999999999	0.8651685393258427	0.000818632065818018	0.019478260869565216	0.2446183953033268	0.002743364838324511	0.0004265625	0.0008321167883211679	0.004043478260869565	0.0	0.0008055060679426858	0.7222222222222222	0.038204151585665216
tt0369610	Colin Trevorrow	644.0	124.0	365.0	1000.0	Judy Greer	3000.0	652177271.0	Action|Adventure|Sci-Fi|Thriller	Bryce Dallas Howard	Jurassic World	418214	8458	Omar Sy	dinosaur|disaster film|experiment gone wrong|jurassic park|velociraptor	http://www.imdb.com/title/tt0369610/?ref_=fn_tt_tt_1	1290.0	English	USA	13	150000000.0	2015.0	2000.0	7.0	150000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.7	0.9887640449438202	0.012279480987270271	0.015869565217391305	0.24266144814090018	0.857557208235376	0.0046875	0.014598540145985401	0.043478260869565216	0.4297994269340974	0.012878960912399312	0.7222222222222222	0.24749846724157928
tt0369441	Dean Parisot	135.0	90.0	23.0	233.0	Richard Burgi	957.0	110332737.0	Comedy|Crime	John Michael Higgins	Fun with Dick and Jane	110788	1997	David Herman	animal abuse|ceo|heist|suburb|unemployment	http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1	258.0	English	USA	13	100000000.0	2005.0	550.0	6.1	2000	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0.8764044943820225	0.008186320658180181	0.001	0.1761252446183953	0.14507809168757121	0.0014953125	0.0040145985401459855	0.010130434782608696	0.0057306590257879654	0.003040823473878154	0.7222222222222222	0.06556418529451451
tt0369436	Seth Gordon	141.0	88.0	91.0	982.0	Robert Duvall	4000.0	120136047.0	Comedy|Drama|Romance	Jon Favreau	Four Christmases	48500	9913	Katy Mixon	airport|christmas|news broadcast|tv broadcast|tv news	http://www.imdb.com/title/tt0369436/?ref_=fn_tt_tt_1	124.0	English	Germany	13	80000000.0	2008.0	3000.0	5.6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.5599999999999999	0.9101123595505618	0.006549056526544144	0.003956521739130435	0.17221135029354206	0.15796860402047638	0.00625	0.021897810218978103	0.042695652173913044	0.0	0.01509448327318685	0.7222222222222222	0.028702232974545556
tt0369339	Michael Mann	299.0	120.0	0.0	680.0	Jada Pinkett Smith	10000.0	100003492.0	Crime|Drama|Thriller	Tom Cruise	Collateral	293662	13581	Debi Mazar	city by night|contract killer|driving at night|los angeles california|taxi	http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1	836.0	English	USA	17	65000000.0	2004.0	851.0	7.6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.76	0.8651685393258427	0.005321108427817117	0.0	0.23483365949119372	0.1314960199115997	0.015625	0.006211678832116789	0.029565217391304348	0.0	0.0206797313964643	0.9444444444444444	0.17378876576847418
tt0369226	Uwe Boll	148.0	94.0	892.0	81.0	Darren Shahlavi	310.0	5132655.0	Horror|Sci-Fi	Catherine Lough Haggquist	Alone in the Dark	37626	838	Karin Konoval	artifact|creature|darkness|demon|museum	http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1	521.0	English	Canada	17	20000000.0	2005.0	294.0	2.3	1000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.22999999999999998	0.8764044943820225	0.001637264131636036	0.03878260869565217	0.18395303326810175	0.006749001365666029	0.000484375	0.002145985401459854	0.0035217391304347826	0.0028653295128939827	0.0012760190641511733	0.9444444444444444	0.022267014802067032
tt0368975	Joe Nussbaum	52.0	89.0	18.0	2000.0	Alexa PenaVega	7000.0	8070311.0	Comedy|Romance	Steve Carell	Sleepover	12706	13626	Hunter Parrish	best friend|party|rival|scavenger hunt|sleepover	http://www.imdb.com/title/tt0368975/?ref_=fn_tt_tt_1	75.0	English	USA	8	10000000.0	2004.0	2000.0	5.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.53	0.8651685393258427	0.000818632065818018	0.000782608695652174	0.17416829745596868	0.010611767196577518	0.0109375	0.014598540145985401	0.08695652173913043	0.0	0.02074825270659175	0.4444444444444444	0.0075193932407129046
tt0368933	Garry Marshall	77.0	113.0	0.0	995.0	Raven-Symoné	11000.0	95149435.0	Comedy|Family|Romance	Anne Hathaway	The Princess Diaries 2: Royal Engagement	53687	15362	Hector Elizondo	coronation|horse|princess|queen|side saddle	http://www.imdb.com/title/tt0368933/?ref_=fn_tt_tt_1	152.0	English	USA	0	40000000.0	2004.0	1000.0	5.7	1000	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.5700000000000001	0.8651685393258427	0.003274528263272072	0.0	0.22113502935420742	0.12511335103515647	0.0171875	0.0072992700729927005	0.043260869565217394	0.0028653295128939827	0.023391652581730697	0.0	0.031771892406276855
tt0368913	Siddiq Barmak	105.0	83.0	6.0	0.0	Zubaida Sahar	30.0	1127331.0	Drama	Marina Golbahari	Osama	7559	30	Mohamad Haref Harati	boy|girl|hair|school|taliban	http://www.imdb.com/title/tt0368913/?ref_=fn_tt_tt_1	77.0	Dari	Afghanistan	13	46000.0	2003.0	0.0	7.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0.8539325842696629	3.7657075027628833e-06	0.0002608695652173913	0.162426614481409	0.0014823436327899792	4.6875e-05	0.0	0.0	0.0	4.568087341829976e-05	0.7222222222222222	0.004473405753702884
tt0368891	Jon Turteltaub	193.0	131.0	226.0	341.0	Armando Riesco	12000.0	173005002.0	Action|Adventure|Comedy|Family|Mystery	Nicolas Cage	National Treasure	255447	13679	Annie Parisse	declaration of independence|secret society|treasure|treasure hunt|treasure hunter	http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1	692.0	English	USA	8	100000000.0	2004.0	625.0	6.9	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.6900000000000001	0.8651685393258427	0.008186320658180181	0.00982608695652174	0.2563600782778865	0.2274867480407419	0.01875	0.004562043795620438	0.014826086956521739	0.0	0.02082895558296408	0.4444444444444444	0.15117318158038637
tt0368794	Todd Haynes	231.0	135.0	162.0	228.0	Heath Ledger	23000.0	4001121.0	Biography|Drama|Music	Christian Bale	I'm Not There.	48346	36398	Tyrone Benskin	1960s|actor|horseback riding|reporter|riding the rails	http://www.imdb.com/title/tt0368794/?ref_=fn_tt_tt_1	230.0	English	USA	17	20000000.0	2007.0	13000.0	7.0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.7	0.898876404494382	0.001637264131636036	0.007043478260869565	0.26418786692759294	0.005261131148147504	0.0359375	0.0948905109489051	0.00991304347826087	0.0	0.055423081022642484	0.9444444444444444	0.02861109598736865
tt0368709	Cameron Crowe	190.0	123.0	488.0	2000.0	Kirsten Dunst	5000.0	26838389.0	Comedy|Drama|Romance	Orlando Bloom	Elizabethtown	58658	12700	Judy Greer	flight|flight attendant|kentucky|shoes|travel	http://www.imdb.com/title/tt0368709/?ref_=fn_tt_tt_1	495.0	English	USA	13	57000000.0	2005.0	4000.0	6.4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.64	0.8764044943820225	0.0046662027751627035	0.021217391304347827	0.24070450097847357	0.035290181010271704	0.0078125	0.029197080291970802	0.08695652173913043	0.0	0.019338236413746896	0.7222222222222222	0.034713723336513264
tt0368578	Brian Levant	75.0	95.0	32.0	563.0	Tracy Morgan	826.0	82301521.0	Adventure|Comedy|Family|Romance	Nia Long	Are We There Yet?	22679	3558	Jay Mohr	car fire|children|cockroach|independent film|new year	http://www.imdb.com/title/tt0368578/?ref_=fn_tt_tt_1	149.0	English	USA	8	32000000.0	2005.0	642.0	4.6	773	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.45999999999999996	0.8764044943820225	0.002619622610617658	0.001391304347826087	0.18590998043052837	0.1082194454186754	0.001290625	0.0046861313868613134	0.024478260869565217	0.0022148997134670487	0.005417751587410351	0.4444444444444444	0.013421400858344715
tt0368447	M. Night Shyamalan	261.0	108.0	0.0	882.0	Judy Greer	3000.0	114195633.0	Drama|Mystery|Romance|Thriller	Bryce Dallas Howard	The Village	193770	7273	William Hurt	creature|pact|plot twist|village|woods	http://www.imdb.com/title/tt0368447/?ref_=fn_tt_tt_1	2003.0	English	USA	13	60000000.0	2004.0	2000.0	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0.65	0.8651685393258427	0.004911792394908109	0.0	0.21135029354207435	0.1501574688090465	0.0046875	0.014598540145985401	0.03834782608695652	0.0	0.01107456641237647	0.7222222222222222	0.11467281821603491
tt0368222	John Turturro	87.0	105.0	0.0	776.0	Steve Buscemi	14000.0	540085.0	Comedy|Musical|Romance	Kate Winslet	Romance & Cigarettes	10052	28004	Eddie Izzard	anal sex|death|dream|poem|sex	http://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1	69.0	English	USA	17	0.0	2005.0	12000.0	6.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.63	0.8764044943820225	0.0	0.0	0.2054794520547945	0.000710165480160996	0.021875	0.08759124087591241	0.03373913043478261	0.0	0.04264157264020221	0.9444444444444444	0.005948759708456329
tt0368089	Greg Harrison	43.0	78.0	7.0	142.0	Anne Archer	308.0	191309.0	Drama|Mystery|Thriller	Amir Talai	November	2787	1008	Nora Dunn	female protagonist|murder|photographer|robbery|shot to death	http://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1	64.0	English	USA	17	150000.0	2004.0	249.0	5.5	98	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.55	0.8651685393258427	1.2279480987270272e-05	0.0003043478260869565	0.15264187866927592	0.000251554936434302	0.00048125	0.0018175182481751824	0.0061739130434782605	0.0002808022922636103	0.001534877346854872	0.9444444444444444	0.0016493427484548138
tt0368008	Jonathan Demme	209.0	129.0	438.0	502.0	Dorian Missick	18000.0	65948711.0	Drama|Mystery|Sci-Fi|Thriller	Denzel Washington	The Manchurian Candidate	86422	20056	Jose Pablo Cantillo	brainwashed assassin|conspiracy|critically acclaimed|mother son relationship|soldier	http://www.imdb.com/title/tt0368008/?ref_=fn_tt_tt_1	363.0	English	USA	17	80000000.0	2004.0	1000.0	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0.6599999999999999	0.8651685393258427	0.006549056526544144	0.019043478260869565	0.25244618395303325	0.08671690199378572	0.028125	0.0072992700729927005	0.02182608695652174	0.0	0.030539186575913996	0.9444444444444444	0.051144420167550025
tt0367959	Peter Webber	209.0	131.0	73.0	163.0	Stephen Walters	879.0	27667947.0	Crime|Drama|Thriller	Li Gong	Hannibal Rising	86374	1344	Richard Brake	aunt|cannibalism|faked death|medical student|revenge	http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1	392.0	English	UK	17	50000000.0	2007.0	184.0	6.2	3000	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.62	0.898876404494382	0.0040931603290900904	0.003173913043478261	0.2563600782778865	0.03638097867247561	0.0013734375	0.001343065693430657	0.00708695652173913	0.008595988538681949	0.0020465031291398293	0.9444444444444444	0.0511160138338845
tt0367882	Steven Spielberg	470.0	122.0	14000.0	1000.0	Ray Winstone	11000.0	317011114.0	Action|Adventure|Fantasy	Harrison Ford	Indiana Jones and the Kingdom of the Crystal Skull	333847	14959	Jim Broadbent	cult figure|femme fatale|indiana jones|unsubtitled foreign language|year 1957	http://www.imdb.com/title/tt0367882/?ref_=fn_tt_tt_1	2054.0	English	USA	13	185000000.0	2008.0	1000.0	6.2	5000	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.9101123595505618	0.015144693217633334	0.6086956521739131	0.23874755381604695	0.4168424414493686	0.0171875	0.0072992700729927005	0.043478260869565216	0.014326647564469915	0.02277800618214487	0.7222222222222222	0.19757019323408476
tt0367652	Mike Bigelow	98.0	83.0	2.0	137.0	Eddie Griffin	591.0	22264487.0	Comedy	Carlos Ponce	Deuce Bigalow: European Gigolo	41239	1729	Charles Keating	dolphin|gigolo|pimp|serial killer|villain arrested	http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1	166.0	English	USA	17	22000000.0	2005.0	489.0	4.6	887	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45999999999999996	0.8764044943820225	0.0018009905447996398	8.695652173913044e-05	0.162426614481409	0.029275891944588822	0.0009234375	0.0035693430656934307	0.005956521739130435	0.002541547277936963	0.002632741004674676	0.9444444444444444	0.02440518320901617
tt0367631	Angela Robinson	50.0	91.0	23.0	660.0	Geoff Stults	4000.0	96793.0	Action|Comedy|Romance	Jordana Brewster	D.E.B.S.	12188	6380	Scoot McNairy	1959 cadillac|diamonds|female villain|force field|voyeurism	http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1	135.0	English	USA	13	3500000.0	2004.0	756.0	5.3	1000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.53	0.8651685393258427	0.0002865212230363063	0.001	0.1780821917808219	0.0001272744981275601	0.00625	0.005518248175182482	0.028695652173913042	0.0028653295128939827	0.009714799080291749	0.7222222222222222	0.007212841556572397
tt0367594	Tim Burton	276.0	115.0	13000.0	588.0	Christopher Lee	40000.0	206456431.0	Adventure|Comedy|Family|Fantasy	Johnny Depp	Charlie and the Chocolate Factory	320284	57844	David Kelly	chocolate|diminution|miniaturization|physical flexability|ticket	http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1	1361.0	English	USA	8	150000000.0	2005.0	16000.0	6.7	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.8764044943820225	0.012279480987270271	0.5652173913043478	0.22504892367906065	0.271472509796496	0.0625	0.11678832116788321	0.025565217391304348	0.0	0.08807881473360438	0.4444444444444444	0.18954362857771853
tt0367479	Brett Ratner	117.0	97.0	420.0	455.0	Don Cheadle	4000.0	28328132.0	Action|Comedy|Crime|Drama	Salma Hayek	After the Sunset	38298	9814	Chris Penn	diamond|fbi|fbi agent|island|thief	http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1	147.0	English	USA	13	58000000.0	2004.0	3000.0	6.3	782	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0.8651685393258427	0.004748065981744505	0.018260869565217393	0.1898238747553816	0.03724906535794195	0.00625	0.021897810218978103	0.019782608695652175	0.0022406876790830948	0.01494373639090646	0.7222222222222222	0.022664703473384448
tt0367089	Noah Baumbach	110.0	88.0	387.0	18.0	Elizabeth Meriwether	436.0	7362100.0	Comedy|Drama	William Baldwin	The Squid and the Whale	60295	479	Owen Kline	boy|divorce|tennis|tennis coach|writer	http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1	232.0	English	USA	17	1500000.0	2005.0	25.0	7.4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0.8764044943820225	0.00012279480987270272	0.01682608695652174	0.17221135029354206	0.009680530437788994	0.00068125	0.0001824817518248175	0.000782608695652174	0.0	0.0007293712789121861	0.9444444444444444	0.03568249767423143
tt0367085	Jessy Terrero	75.0	92.0	29.0	618.0	Snoop Dogg	939.0	13922211.0	Comedy	Mo'Nique	Soul Plane	18271	3935	Tom Arnold	airline|airplane|bathroom|sex|toilet	http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1	150.0	English	USA	17	16000000.0	2004.0	881.0	4.4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44000000000000006	0.8651685393258427	0.001309811305308829	0.0012608695652173913	0.18003913894324852	0.018306514085223068	0.0014671875	0.0064306569343065695	0.026869565217391304	0.0	0.005991807896700318	0.9444444444444444	0.010812752550060246
tt0367082	Lajos Koltai	73.0	134.0	45.0	0.0	Péter Fancsikai	9.0	195888.0	Drama|Romance|War	Marcell Nagy	Fateless	5603	11	Bálint Péntek	bus|death|gay slur|hatred|jewish	http://www.imdb.com/title/tt0367082/?ref_=fn_tt_tt_1	45.0	Hungarian	Hungary	17	2500000000.0	2005.0	2.0	7.1	607	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.71	0.8764044943820225	0.20465801645450452	0.001956521739130435	0.2622309197651663	0.0002575759289329961	1.40625e-05	1.4598540145985402e-05	0.0	0.0017392550143266476	1.6749653586709912e-05	0.9444444444444444	0.0033158476568325517
tt0367027	John Cameron Mitchell	160.0	101.0	263.0	37.0	Peter Stickles	71.0	1984378.0	Comedy|Drama|Romance	Sook-Yin Lee	Shortbus	27346	226	Raphael Barker	controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex	http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1	206.0	English	USA	18	2000000.0	2006.0	51.0	6.5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.65	0.8876404494382022	0.00016372641316360361	0.011434782608695652	0.19765166340508805	0.0026092869737002825	0.0001109375	0.00037226277372262774	0.001608695652173913	0.0	0.00034412924641785816	1.0	0.01618332500869944
